
These predictions were generated by FAST (v7.02.00d-bjj, 20-Feb-2013)-Compiled as S-Function for Simulink on 15-May-2017 at 12:01:24.
The aerodynamic calculations were made by AeroDyn (v13.00.02a-bjj, 20-Feb-2013).

 Input files for FAST v7.02.

Time	uWind	vWind	wWind	OoPDefl1	OoPDefl2	OoPDefl3	IPDefl1	IPDefl2	IPDefl3	NcIMUTAxs	NcIMUTAys	NcIMUTAzs	RootMOoP1	RootMOoP2	RootMOoP3	RootMIP1	RootMIP2	RootMIP3	RootMFlp1	RootMFlp2	RootMFlp3	RootMEdg1	RootMEdg2	RootMEdg3	TwrBsMxt	TwrBsMyt	TwrBsMzt	LSSTipMya	LSSTipMza	LSSTipVxa	GenPwr	GenTq	GenSpeed	BlPitch1	Azimuth	RotPwr	RotThrust	RotSpeed	HSShftTq
(s)	(m/s)	(m/s)	(m/s)	(m)	(m)	(m)	(m)	(m)	(m)	(m/s^2)	(m/s^2)	(m/s^2)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(rpm)	(kW)	(kN·m)	(rpm)	(deg)	(deg)	(kW)	(kN)	(rpm)	(kN·m)
  91.325	 3.288E+01	 0.000E+00	 0.000E+00	 1.860E+00	-1.206E+00	 1.089E+00	-1.297E+00	 9.326E-01	-1.845E-01	 1.206E-02	 1.296E-01	-2.262E-03	 5.988E+03	-6.968E+02	 6.248E+03	 5.427E+03	-2.005E+03	 7.828E+01	 7.773E+03	-1.513E+03	 5.636E+03	 2.214E+03	-1.489E+03	-2.697E+03	 2.081E+04	 3.609E+04	 1.196E+03	 3.640E+03	-6.283E+03	 2.067E+01	 8.416E+03	 4.309E+01	 2.005E+03	 2.629E+01	 6.800E+01	 9.144E+03	 4.141E+02	 2.067E+01	 4.354E+01
  91.338	 3.288E+01	 0.000E+00	 0.000E+00	 1.828E+00	-1.231E+00	 1.144E+00	-1.281E+00	 9.577E-01	-2.250E-01	 1.002E-02	 1.214E-01	-6.713E-03	 5.886E+03	-7.100E+02	 6.363E+03	 5.394E+03	-2.098E+03	 2.033E+02	 7.666E+03	-1.566E+03	 5.794E+03	 2.229E+03	-1.566E+03	-2.636E+03	 2.073E+04	 3.595E+04	 1.204E+03	 3.483E+03	-6.405E+03	 2.067E+01	 8.416E+03	 4.309E+01	 2.005E+03	 2.629E+01	 6.955E+01	 9.140E+03	 4.144E+02	 2.067E+01	 4.353E+01
  91.350	 3.288E+01	 0.000E+00	 0.000E+00	 1.794E+00	-1.254E+00	 1.199E+00	-1.264E+00	 9.819E-01	-2.653E-01	 1.034E-02	 1.138E-01	-9.538E-03	 5.779E+03	-7.233E+02	 6.481E+03	 5.351E+03	-2.195E+03	 3.409E+02	 7.551E+03	-1.621E+03	 5.961E+03	 2.238E+03	-1.648E+03	-2.565E+03	 2.064E+04	 3.581E+04	 1.215E+03	 3.320E+03	-6.536E+03	 2.067E+01	 8.416E+03	 4.309E+01	 2.006E+03	 2.629E+01	 7.110E+01	 9.134E+03	 4.143E+02	 2.067E+01	 4.350E+01
  91.363	 3.288E+01	 0.000E+00	 0.000E+00	 1.760E+00	-1.275E+00	 1.252E+00	-1.247E+00	 1.005E+00	-3.054E-01	 9.420E-03	 1.068E-01	-1.265E-02	 5.673E+03	-7.343E+02	 6.593E+03	 5.314E+03	-2.288E+03	 4.685E+02	 7.440E+03	-1.672E+03	 6.118E+03	 2.252E+03	-1.726E+03	-2.500E+03	 2.052E+04	 3.569E+04	 1.228E+03	 3.160E+03	-6.654E+03	 2.067E+01	 8.417E+03	 4.309E+01	 2.006E+03	 2.629E+01	 7.266E+01	 9.127E+03	 4.143E+02	 2.067E+01	 4.346E+01
  91.381	 3.288E+01	 0.000E+00	 0.000E+00	 1.707E+00	-1.305E+00	 1.331E+00	-1.219E+00	 1.039E+00	-3.651E-01	 1.116E-02	 9.842E-02	-1.475E-02	 5.509E+03	-7.487E+02	 6.764E+03	 5.246E+03	-2.431E+03	 6.739E+02	 7.263E+03	-1.748E+03	 6.362E+03	 2.263E+03	-1.848E+03	-2.392E+03	 2.031E+04	 3.553E+04	 1.254E+03	 2.911E+03	-6.836E+03	 2.067E+01	 8.417E+03	 4.309E+01	 2.006E+03	 2.629E+01	 7.498E+01	 9.112E+03	 4.140E+02	 2.067E+01	 4.339E+01
  91.394	 3.288E+01	 0.000E+00	 0.000E+00	 1.671E+00	-1.323E+00	 1.383E+00	-1.199E+00	 1.061E+00	-4.046E-01	 1.219E-02	 9.322E-02	-1.551E-02	 5.398E+03	-7.562E+02	 6.873E+03	 5.203E+03	-2.524E+03	 8.059E+02	 7.145E+03	-1.796E+03	 6.519E+03	 2.273E+03	-1.928E+03	-2.322E+03	 2.014E+04	 3.545E+04	 1.275E+03	 2.745E+03	-6.949E+03	 2.067E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.629E+01	 7.653E+01	 9.102E+03	 4.137E+02	 2.067E+01	 4.334E+01
  91.406	 3.288E+01	 0.000E+00	 0.000E+00	 1.633E+00	-1.340E+00	 1.433E+00	-1.179E+00	 1.081E+00	-4.436E-01	 1.582E-02	 8.990E-02	-1.436E-02	 5.284E+03	-7.612E+02	 6.985E+03	 5.149E+03	-2.619E+03	 9.501E+02	 7.018E+03	-1.843E+03	 6.683E+03	 2.276E+03	-2.011E+03	-2.243E+03	 1.996E+04	 3.539E+04	 1.298E+03	 2.572E+03	-7.067E+03	 2.067E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.630E+01	 7.808E+01	 9.091E+03	 4.131E+02	 2.067E+01	 4.329E+01
  91.419	 3.288E+01	 0.000E+00	 0.000E+00	 1.595E+00	-1.355E+00	 1.482E+00	-1.158E+00	 1.101E+00	-4.822E-01	 1.839E-02	 8.552E-02	-1.320E-02	 5.169E+03	-7.644E+02	 7.091E+03	 5.101E+03	-2.710E+03	 1.085E+03	 6.894E+03	-1.886E+03	 6.838E+03	 2.283E+03	-2.091E+03	-2.168E+03	 1.977E+04	 3.535E+04	 1.323E+03	 2.401E+03	-7.173E+03	 2.068E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.630E+01	 7.963E+01	 9.081E+03	 4.126E+02	 2.068E+01	 4.324E+01
  91.431	 3.288E+01	 0.000E+00	 0.000E+00	 1.556E+00	-1.368E+00	 1.530E+00	-1.137E+00	 1.120E+00	-5.204E-01	 2.345E-02	 8.414E-02	-1.026E-02	 5.050E+03	-7.643E+02	 7.201E+03	 5.041E+03	-2.801E+03	 1.233E+03	 6.760E+03	-1.926E+03	 7.002E+03	 2.282E+03	-2.172E+03	-2.085E+03	 1.957E+04	 3.532E+04	 1.350E+03	 2.221E+03	-7.283E+03	 2.068E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.630E+01	 8.118E+01	 9.072E+03	 4.118E+02	 2.068E+01	 4.320E+01
  91.447	 3.288E+01	 0.000E+00	 0.000E+00	 1.506E+00	-1.383E+00	 1.588E+00	-1.109E+00	 1.142E+00	-5.671E-01	 2.818E-02	 7.778E-02	-6.836E-03	 4.901E+03	-7.579E+02	 7.328E+03	 4.972E+03	-2.909E+03	 1.405E+03	 6.596E+03	-1.968E+03	 7.192E+03	 2.286E+03	-2.272E+03	-1.986E+03	 1.932E+04	 3.531E+04	 1.385E+03	 1.998E+03	-7.401E+03	 2.068E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.630E+01	 8.312E+01	 9.064E+03	 4.109E+02	 2.068E+01	 4.315E+01
  91.459	 3.288E+01	 0.000E+00	 0.000E+00	 1.465E+00	-1.393E+00	 1.633E+00	-1.086E+00	 1.159E+00	-6.040E-01	 3.306E-02	 7.438E-02	-3.191E-03	 4.777E+03	-7.471E+02	 7.428E+03	 4.905E+03	-2.992E+03	 1.552E+03	 6.456E+03	-1.995E+03	 7.347E+03	 2.281E+03	-2.351E+03	-1.899E+03	 1.912E+04	 3.531E+04	 1.412E+03	 1.812E+03	-7.492E+03	 2.068E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.630E+01	 8.467E+01	 9.059E+03	 4.101E+02	 2.068E+01	 4.313E+01
  91.472	 3.288E+01	 0.000E+00	 0.000E+00	 1.424E+00	-1.402E+00	 1.677E+00	-1.062E+00	 1.175E+00	-6.403E-01	 3.714E-02	 6.711E-02	 9.697E-05	 4.655E+03	-7.326E+02	 7.522E+03	 4.845E+03	-3.072E+03	 1.692E+03	 6.320E+03	-2.018E+03	 7.493E+03	 2.281E+03	-2.430E+03	-1.816E+03	 1.893E+04	 3.532E+04	 1.439E+03	 1.629E+03	-7.572E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 8.622E+01	 9.056E+03	 4.094E+02	 2.068E+01	 4.312E+01
  91.484	 3.288E+01	 0.000E+00	 0.000E+00	 1.382E+00	-1.410E+00	 1.719E+00	-1.037E+00	 1.191E+00	-6.759E-01	 3.990E-02	 6.380E-02	 3.360E-03	 4.526E+03	-7.124E+02	 7.612E+03	 4.772E+03	-3.146E+03	 1.837E+03	 6.172E+03	-2.033E+03	 7.638E+03	 2.273E+03	-2.505E+03	-1.725E+03	 1.876E+04	 3.534E+04	 1.466E+03	 1.437E+03	-7.644E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 8.777E+01	 9.056E+03	 4.082E+02	 2.068E+01	 4.311E+01
  91.497	 3.288E+01	 0.000E+00	 0.000E+00	 1.339E+00	-1.415E+00	 1.759E+00	-1.012E+00	 1.205E+00	-7.109E-01	 4.371E-02	 5.447E-02	 6.471E-03	 4.402E+03	-6.863E+02	 7.699E+03	 4.706E+03	-3.220E+03	 1.976E+03	 6.032E+03	-2.042E+03	 7.778E+03	 2.269E+03	-2.582E+03	-1.639E+03	 1.859E+04	 3.535E+04	 1.493E+03	 1.249E+03	-7.706E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 8.933E+01	 9.057E+03	 4.077E+02	 2.068E+01	 4.311E+01
  91.513	 3.288E+01	 0.000E+00	 0.000E+00	 1.284E+00	-1.421E+00	 1.807E+00	-9.800E-01	 1.222E+00	-7.536E-01	 4.487E-02	 4.828E-02	 9.256E-03	 4.238E+03	-6.458E+02	 7.796E+03	 4.611E+03	-3.301E+03	 2.154E+03	 5.843E+03	-2.042E+03	 7.943E+03	 2.255E+03	-2.673E+03	-1.524E+03	 1.840E+04	 3.537E+04	 1.525E+03	 1.005E+03	-7.766E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 9.126E+01	 9.059E+03	 4.064E+02	 2.068E+01	 4.312E+01
  91.525	 3.288E+01	 0.000E+00	 0.000E+00	 1.240E+00	-1.423E+00	 1.843E+00	-9.536E-01	 1.234E+00	-7.869E-01	 4.329E-02	 4.307E-02	 1.034E-02	 4.105E+03	-6.057E+02	 7.863E+03	 4.530E+03	-3.359E+03	 2.293E+03	 5.687E+03	-2.031E+03	 8.065E+03	 2.242E+03	-2.743E+03	-1.428E+03	 1.827E+04	 3.538E+04	 1.550E+03	 8.086E+02	-7.799E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 9.282E+01	 9.063E+03	 4.052E+02	 2.068E+01	 4.314E+01
  91.538	 3.288E+01	 0.000E+00	 0.000E+00	 1.195E+00	-1.424E+00	 1.878E+00	-9.266E-01	 1.245E+00	-8.194E-01	 4.632E-02	 3.119E-02	 1.222E-02	 3.981E+03	-5.599E+02	 7.938E+03	 4.456E+03	-3.420E+03	 2.430E+03	 5.543E+03	-2.018E+03	 8.193E+03	 2.231E+03	-2.818E+03	-1.338E+03	 1.816E+04	 3.539E+04	 1.574E+03	 6.161E+02	-7.831E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 9.437E+01	 9.066E+03	 4.053E+02	 2.068E+01	 4.316E+01
  91.550	 3.288E+01	 0.000E+00	 0.000E+00	 1.149E+00	-1.423E+00	 1.910E+00	-8.991E-01	 1.255E+00	-8.511E-01	 4.364E-02	 2.208E-02	 1.190E-02	 3.853E+03	-5.085E+02	 7.994E+03	 4.374E+03	-3.471E+03	 2.565E+03	 5.392E+03	-1.994E+03	 8.303E+03	 2.214E+03	-2.887E+03	-1.242E+03	 1.806E+04	 3.538E+04	 1.598E+03	 4.238E+02	-7.841E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 9.592E+01	 9.070E+03	 4.047E+02	 2.068E+01	 4.317E+01
  91.569	 3.288E+01	 0.000E+00	 0.000E+00	 1.080E+00	-1.419E+00	 1.955E+00	-8.570E-01	 1.268E+00	-8.970E-01	 4.691E-02	 2.240E-03	 1.298E-02	 3.670E+03	-4.224E+02	 8.094E+03	 4.255E+03	-3.552E+03	 2.768E+03	 5.176E+03	-1.952E+03	 8.483E+03	 2.188E+03	-2.997E+03	-1.105E+03	 1.794E+04	 3.537E+04	 1.634E+03	 1.353E+02	-7.862E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 9.824E+01	 9.077E+03	 4.055E+02	 2.068E+01	 4.321E+01
  91.581	 3.288E+01	 0.000E+00	 0.000E+00	 1.034E+00	-1.414E+00	 1.982E+00	-8.283E-01	 1.275E+00	-9.264E-01	 4.117E-02	-4.891E-03	 1.082E-02	 3.541E+03	-3.609E+02	 8.136E+03	 4.167E+03	-3.593E+03	 2.900E+03	 5.021E+03	-1.916E+03	 8.579E+03	 2.166E+03	-3.061E+03	-1.005E+03	 1.787E+04	 3.535E+04	 1.659E+03	-5.628E+01	-7.850E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 9.980E+01	 9.083E+03	 4.048E+02	 2.068E+01	 4.323E+01
  91.594	 3.288E+01	 0.000E+00	 0.000E+00	 9.866E-01	-1.407E+00	 2.008E+00	-7.990E-01	 1.281E+00	-9.547E-01	 4.228E-02	-1.814E-02	 1.034E-02	 3.423E+03	-2.937E+02	 8.193E+03	 4.083E+03	-3.639E+03	 3.033E+03	 4.878E+03	-1.876E+03	 8.689E+03	 2.144E+03	-3.132E+03	-9.117E+02	 1.781E+04	 3.533E+04	 1.685E+03	-2.458E+02	-7.846E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 1.013E+02	 9.088E+03	 4.057E+02	 2.068E+01	 4.325E+01
  91.606	 3.288E+01	 0.000E+00	 0.000E+00	 9.393E-01	-1.398E+00	 2.032E+00	-7.692E-01	 1.286E+00	-9.821E-01	 3.697E-02	-2.550E-02	 8.008E-03	 3.296E+03	-2.263E+02	 8.232E+03	 3.990E+03	-3.675E+03	 3.165E+03	 4.722E+03	-1.831E+03	 8.783E+03	 2.116E+03	-3.194E+03	-8.105E+02	 1.775E+04	 3.530E+04	 1.712E+03	-4.372E+02	-7.827E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 1.029E+02	 9.093E+03	 4.051E+02	 2.068E+01	 4.328E+01
  91.619	 3.288E+01	 0.000E+00	 0.000E+00	 8.916E-01	-1.387E+00	 2.054E+00	-7.389E-01	 1.289E+00	-1.009E+00	 3.662E-02	-3.839E-02	 6.586E-03	 3.181E+03	-1.533E+02	 8.280E+03	 3.904E+03	-3.715E+03	 3.294E+03	 4.581E+03	-1.784E+03	 8.882E+03	 2.090E+03	-3.262E+03	-7.163E+02	 1.769E+04	 3.527E+04	 1.738E+03	-6.218E+02	-7.809E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 1.044E+02	 9.098E+03	 4.061E+02	 2.068E+01	 4.330E+01
  91.634	 3.288E+01	 0.000E+00	 0.000E+00	 8.318E-01	-1.370E+00	 2.079E+00	-7.001E-01	 1.292E+00	-1.040E+00	 3.157E-02	-4.778E-02	 3.772E-03	 3.028E+03	-6.050E+01	 8.324E+03	 3.782E+03	-3.753E+03	 3.456E+03	 4.390E+03	-1.717E+03	 8.994E+03	 2.048E+03	-3.338E+03	-5.904E+02	 1.761E+04	 3.523E+04	 1.772E+03	-8.576E+02	-7.774E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.630E+01	 1.064E+02	 9.104E+03	 4.060E+02	 2.068E+01	 4.333E+01
  91.647	 3.288E+01	 0.000E+00	 0.000E+00	 7.837E-01	-1.355E+00	 2.098E+00	-6.686E-01	 1.292E+00	-1.064E+00	 2.831E-02	-5.957E-02	 1.156E-03	 2.916E+03	 1.691E+01	 8.357E+03	 3.694E+03	-3.785E+03	 3.577E+03	 4.251E+03	-1.662E+03	 9.076E+03	 2.019E+03	-3.401E+03	-4.961E+02	 1.754E+04	 3.520E+04	 1.799E+03	-1.033E+03	-7.737E+03	 2.068E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.630E+01	 1.079E+02	 9.108E+03	 4.067E+02	 2.068E+01	 4.335E+01
  91.659	 3.288E+01	 0.000E+00	 0.000E+00	 7.355E-01	-1.338E+00	 2.116E+00	-6.366E-01	 1.291E+00	-1.088E+00	 2.231E-02	-6.401E-02	-1.681E-03	 2.796E+03	 9.468E+01	 8.378E+03	 3.593E+03	-3.807E+03	 3.700E+03	 4.099E+03	-1.602E+03	 9.150E+03	 1.982E+03	-3.455E+03	-3.960E+02	 1.746E+04	 3.517E+04	 1.826E+03	-1.214E+03	-7.694E+03	 2.068E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.630E+01	 1.095E+02	 9.110E+03	 4.064E+02	 2.068E+01	 4.336E+01
  91.672	 3.288E+01	 0.000E+00	 0.000E+00	 6.871E-01	-1.320E+00	 2.133E+00	-6.041E-01	 1.289E+00	-1.111E+00	 1.601E-02	-7.154E-02	-5.268E-03	 2.688E+03	 1.761E+02	 8.394E+03	 3.503E+03	-3.831E+03	 3.812E+03	 3.962E+03	-1.540E+03	 9.214E+03	 1.949E+03	-3.512E+03	-3.024E+02	 1.736E+04	 3.514E+04	 1.853E+03	-1.378E+03	-7.636E+03	 2.068E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.630E+01	 1.110E+02	 9.110E+03	 4.068E+02	 2.068E+01	 4.336E+01
  91.684	 3.288E+01	 0.000E+00	 0.000E+00	 6.388E-01	-1.299E+00	 2.150E+00	-5.713E-01	 1.286E+00	-1.134E+00	 8.667E-03	-7.113E-02	-8.451E-03	 2.575E+03	 2.585E+02	 8.401E+03	 3.401E+03	-3.843E+03	 3.923E+03	 3.816E+03	-1.471E+03	 9.269E+03	 1.908E+03	-3.560E+03	-2.058E+02	 1.725E+04	 3.512E+04	 1.881E+03	-1.547E+03	-7.574E+03	 2.068E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.630E+01	 1.126E+02	 9.107E+03	 4.065E+02	 2.068E+01	 4.335E+01
  91.700	 3.288E+01	 0.000E+00	 0.000E+00	 5.784E-01	-1.271E+00	 2.170E+00	-5.299E-01	 1.280E+00	-1.161E+00	-2.986E-03	-6.585E-02	-1.324E-02	 2.440E+03	 3.649E+02	 8.395E+03	 3.280E+03	-3.853E+03	 4.049E+03	 3.641E+03	-1.381E+03	 9.320E+03	 1.859E+03	-3.616E+03	-9.024E+01	 1.709E+04	 3.511E+04	 1.917E+03	-1.746E+03	-7.477E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.630E+01	 1.145E+02	 9.099E+03	 4.059E+02	 2.068E+01	 4.331E+01
  91.713	 3.288E+01	 0.000E+00	 0.000E+00	 5.304E-01	-1.247E+00	 2.185E+00	-4.966E-01	 1.273E+00	-1.182E+00	-1.226E-02	-6.083E-02	-1.690E-02	 2.336E+03	 4.544E+02	 8.385E+03	 3.185E+03	-3.862E+03	 4.145E+03	 3.506E+03	-1.304E+03	 9.353E+03	 1.820E+03	-3.663E+03	 4.824E-01	 1.695E+04	 3.510E+04	 1.944E+03	-1.897E+03	-7.388E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 1.161E+02	 9.087E+03	 4.057E+02	 2.068E+01	 4.325E+01
  91.725	 3.288E+01	 0.000E+00	 0.000E+00	 4.827E-01	-1.221E+00	 2.200E+00	-4.632E-01	 1.266E+00	-1.203E+00	-2.122E-02	-4.995E-02	-1.988E-02	 2.235E+03	 5.473E+02	 8.366E+03	 3.086E+03	-3.858E+03	 4.233E+03	 3.371E+03	-1.219E+03	 9.375E+03	 1.776E+03	-3.701E+03	 8.723E+01	 1.680E+04	 3.512E+04	 1.967E+03	-2.044E+03	-7.289E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 1.176E+02	 9.070E+03	 4.053E+02	 2.068E+01	 4.318E+01
  91.738	 3.288E+01	 0.000E+00	 0.000E+00	 4.356E-01	-1.193E+00	 2.214E+00	-4.300E-01	 1.256E+00	-1.223E+00	-2.940E-02	-3.995E-02	-2.196E-02	 2.132E+03	 6.433E+02	 8.346E+03	 2.986E+03	-3.856E+03	 4.321E+03	 3.234E+03	-1.132E+03	 9.397E+03	 1.732E+03	-3.742E+03	 1.748E+02	 1.664E+04	 3.515E+04	 1.985E+03	-2.195E+03	-7.186E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 1.192E+02	 9.048E+03	 4.048E+02	 2.068E+01	 4.308E+01
  91.756	 3.288E+01	 0.000E+00	 0.000E+00	 3.662E-01	-1.149E+00	 2.234E+00	-3.808E-01	 1.239E+00	-1.252E+00	-3.811E-02	-2.157E-02	-2.257E-02	 1.980E+03	 7.933E+02	 8.313E+03	 2.828E+03	-3.837E+03	 4.444E+03	 3.028E+03	-9.895E+02	 9.421E+03	 1.658E+03	-3.792E+03	 2.997E+02	 1.638E+04	 3.524E+04	 1.998E+03	-2.422E+03	-7.021E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 1.215E+02	 9.009E+03	 4.040E+02	 2.068E+01	 4.290E+01
  91.769	 3.288E+01	 0.000E+00	 0.000E+00	 3.211E-01	-1.118E+00	 2.246E+00	-3.484E-01	 1.226E+00	-1.271E+00	-4.237E-02	-1.293E-02	-2.135E-02	 1.873E+03	 8.982E+02	 8.290E+03	 2.720E+03	-3.823E+03	 4.526E+03	 2.884E+03	-8.891E+02	 9.437E+03	 1.609E+03	-3.825E+03	 3.828E+02	 1.621E+04	 3.532E+04	 1.994E+03	-2.581E+03	-6.906E+03	 2.067E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 1.231E+02	 8.979E+03	 4.033E+02	 2.067E+01	 4.276E+01
  91.781	 3.288E+01	 0.000E+00	 0.000E+00	 2.770E-01	-1.085E+00	 2.258E+00	-3.165E-01	 1.211E+00	-1.289E+00	-4.214E-02	-5.641E-03	-1.768E-02	 1.766E+03	 1.006E+03	 8.272E+03	 2.606E+03	-3.798E+03	 4.604E+03	 2.738E+03	-7.819E+02	 9.456E+03	 1.554E+03	-3.851E+03	 4.607E+02	 1.605E+04	 3.542E+04	 1.979E+03	-2.747E+03	-6.796E+03	 2.067E+01	 8.421E+03	 4.309E+01	 2.006E+03	 2.631E+01	 1.246E+02	 8.948E+03	 4.026E+02	 2.067E+01	 4.261E+01
  91.794	 3.288E+01	 0.000E+00	 0.000E+00	 2.338E-01	-1.051E+00	 2.268E+00	-2.849E-01	 1.195E+00	-1.306E+00	-4.231E-02	-4.304E-03	-1.369E-02	 1.657E+03	 1.117E+03	 8.253E+03	 2.493E+03	-3.775E+03	 4.683E+03	 2.590E+03	-6.721E+02	 9.473E+03	 1.500E+03	-3.879E+03	 5.402E+02	 1.590E+04	 3.553E+04	 1.953E+03	-2.914E+03	-6.678E+03	 2.067E+01	 8.421E+03	 4.309E+01	 2.006E+03	 2.631E+01	 1.262E+02	 8.918E+03	 4.017E+02	 2.067E+01	 4.247E+01
  91.806	 3.288E+01	 0.000E+00	 0.000E+00	 1.916E-01	-1.015E+00	 2.278E+00	-2.536E-01	 1.177E+00	-1.322E+00	-3.897E-02	-3.776E-03	-7.690E-03	 1.547E+03	 1.230E+03	 8.236E+03	 2.371E+03	-3.739E+03	 4.759E+03	 2.438E+03	-5.548E+02	 9.492E+03	 1.439E+03	-3.897E+03	 6.160E+02	 1.575E+04	 3.566E+04	 1.919E+03	-3.090E+03	-6.564E+03	 2.067E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.631E+01	 1.277E+02	 8.890E+03	 4.007E+02	 2.067E+01	 4.234E+01
  91.822	 3.288E+01	 0.000E+00	 0.000E+00	 1.398E-01	-9.675E-01	 2.288E+00	-2.147E-01	 1.153E+00	-1.342E+00	-3.449E-02	-1.339E-02	-3.797E-04	 1.414E+03	 1.375E+03	 8.217E+03	 2.225E+03	-3.699E+03	 4.855E+03	 2.254E+03	-4.065E+02	 9.518E+03	 1.368E+03	-3.926E+03	 7.108E+02	 1.560E+04	 3.582E+04	 1.870E+03	-3.303E+03	-6.416E+03	 2.067E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.631E+01	 1.297E+02	 8.863E+03	 3.999E+02	 2.067E+01	 4.221E+01
  91.834	 3.288E+01	 0.000E+00	 0.000E+00	 9.884E-02	-9.283E-01	 2.295E+00	-1.837E-01	 1.132E+00	-1.356E+00	-2.900E-02	-1.816E-02	 6.301E-03	 1.312E+03	 1.492E+03	 8.201E+03	 2.099E+03	-3.651E+03	 4.928E+03	 2.106E+03	-2.804E+02	 9.535E+03	 1.301E+03	-3.935E+03	 7.833E+02	 1.550E+04	 3.594E+04	 1.833E+03	-3.475E+03	-6.298E+03	 2.067E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.631E+01	 1.312E+02	 8.846E+03	 3.991E+02	 2.067E+01	 4.213E+01
  91.847	 3.288E+01	 0.000E+00	 0.000E+00	 5.816E-02	-8.876E-01	 2.301E+00	-1.525E-01	 1.110E+00	-1.369E+00	-2.395E-02	-2.763E-02	 1.197E-02	 1.215E+03	 1.612E+03	 8.187E+03	 1.984E+03	-3.612E+03	 5.002E+03	 1.968E+03	-1.561E+02	 9.556E+03	 1.240E+03	-3.952E+03	 8.562E+02	 1.542E+04	 3.605E+04	 1.801E+03	-3.637E+03	-6.180E+03	 2.067E+01	 8.418E+03	 4.309E+01	 2.005E+03	 2.631E+01	 1.328E+02	 8.837E+03	 3.988E+02	 2.067E+01	 4.208E+01
  91.859	 3.288E+01	 0.000E+00	 0.000E+00	 1.763E-02	-8.453E-01	 2.306E+00	-1.213E-01	 1.087E+00	-1.382E+00	-1.740E-02	-3.052E-02	 1.770E-02	 1.124E+03	 1.733E+03	 8.170E+03	 1.858E+03	-3.555E+03	 5.071E+03	 1.831E+03	-2.250E+01	 9.571E+03	 1.168E+03	-3.955E+03	 9.249E+02	 1.536E+04	 3.615E+04	 1.777E+03	-3.797E+03	-6.058E+03	 2.067E+01	 8.417E+03	 4.309E+01	 2.005E+03	 2.631E+01	 1.343E+02	 8.834E+03	 3.987E+02	 2.067E+01	 4.207E+01
  91.872	 3.288E+01	 0.000E+00	 0.000E+00	-2.287E-02	-8.015E-01	 2.310E+00	-8.980E-02	 1.062E+00	-1.394E+00	-1.296E-02	-3.622E-02	 2.150E-02	 1.041E+03	 1.853E+03	 8.154E+03	 1.745E+03	-3.508E+03	 5.141E+03	 1.707E+03	 1.061E+02	 9.588E+03	 1.103E+03	-3.966E+03	 9.945E+02	 1.531E+04	 3.621E+04	 1.763E+03	-3.944E+03	-5.937E+03	 2.067E+01	 8.416E+03	 4.309E+01	 2.005E+03	 2.631E+01	 1.359E+02	 8.840E+03	 3.991E+02	 2.067E+01	 4.210E+01
